District,Year,Month,Season,Crop,Soil Type,Soil_Water_Capacity,Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed,Solar_Radiation,Crop_Water_Demand_mm,Water_Balance_mm,Water_Shortage_Level,Date
Lahore,2016,4,Kharif,Grapes,Loamy,140.0,29.45,26.76,2.9,2.23,6.34,178.82,-178.71,3,2016-04-01
Lahore,2016,4,Kharif,Cotton,Loamy,140.0,29.45,26.76,2.9,2.23,6.34,191.59,-191.48,3,2016-04-01
Lahore,2016,5,Kharif,Paddy,Red,120.0,35.98,22.37,11.2,1.99,6.86,317.98,-317.12,3,2016-05-01
Lahore,2016,5,Kharif,Maize,Clayey,200.0,35.98,22.37,11.2,1.99,6.86,165.9,-165.04,3,2016-05-01
Lahore,2016,5,Kharif,Pulses,Clayey,200.0,35.98,22.37,11.2,1.99,6.86,138.25,-137.39,2,2016-05-01
Lahore,2016,5,Kharif,Millets,Black,180.0,35.98,22.37,11.2,1.99,6.86,110.6,-109.74,2,2016-05-01
Lahore,2016,5,Kharif,Sugarcane,Loamy,140.0,35.98,22.37,11.2,1.99,6.86,345.63,-344.77,3,2016-05-01
Lahore,2016,5,Kharif,Mungbean,Loamy,140.0,35.98,22.37,11.2,1.99,6.86,193.55,-192.69,3,2016-05-01
Lahore,2016,5,Kharif,Blackgram,Loamy,140.0,35.98,22.37,11.2,1.99,6.86,193.55,-192.69,3,2016-05-01
Lahore,2016,5,Kharif,Lentil,Loamy,140.0,35.98,22.37,11.2,1.99,6.86,193.55,-192.69,3,2016-05-01
Lahore,2016,5,Kharif,Wheat,Clayey,200.0,35.98,22.37,11.2,1.99,6.86,138.25,-137.39,2,2016-05-01
Lahore,2016,5,Kharif,Banana,Loamy,140.0,35.98,22.37,11.2,1.99,6.86,193.55,-192.69,3,2016-05-01
Lahore,2016,5,Kharif,Mango,Loamy,140.0,35.98,22.37,11.2,1.99,6.86,193.55,-192.69,3,2016-05-01
Lahore,2016,5,Kharif,Grapes,Loamy,140.0,35.98,22.37,11.2,1.99,6.86,193.55,-192.69,3,2016-05-01
Lahore,2016,5,Kharif,Cotton,Loamy,140.0,35.98,22.37,11.2,1.99,6.86,207.38,-206.52,3,2016-05-01
Lahore,2016,6,Kharif,Paddy,Red,120.0,37.37,31.9,47.5,1.75,6.42,292.88,-290.06,3,2016-06-01
Lahore,2016,6,Kharif,Maize,Clayey,200.0,37.37,31.9,47.5,1.75,6.42,152.81,-149.99,2,2016-06-01
Lahore,2016,6,Kharif,Pulses,Clayey,200.0,37.37,31.9,47.5,1.75,6.42,127.34,-124.52,2,2016-06-01
Lahore,2016,6,Kharif,Millets,Black,180.0,37.37,31.9,47.5,1.75,6.42,101.87,-99.05,2,2016-06-01
Lahore,2016,6,Kharif,Sugarcane,Loamy,140.0,37.37,31.9,47.5,1.75,6.42,318.35,-315.53,3,2016-06-01
Lahore,2016,6,Kharif,Mungbean,Loamy,140.0,37.37,31.9,47.5,1.75,6.42,178.28,-175.46,3,2016-06-01
Lahore,2016,6,Kharif,Blackgram,Loamy,140.0,37.37,31.9,47.5,1.75,6.42,178.28,-175.46,3,2016-06-01
Lahore,2016,6,Kharif,Lentil,Loamy,140.0,37.37,31.9,47.5,1.75,6.42,178.28,-175.46,3,2016-06-01
Lahore,2016,6,Kharif,Wheat,Clayey,200.0,37.37,31.9,47.5,1.75,6.42,127.34,-124.52,2,2016-06-01
Lahore,2016,6,Kharif,Banana,Loamy,140.0,37.37,31.9,47.5,1.75,6.42,178.28,-175.46,3,2016-06-01
Lahore,2016,6,Kharif,Mango,Loamy,140.0,37.37,31.9,47.5,1.75,6.42,178.28,-175.46,3,2016-06-01
Lahore,2016,6,Kharif,Grapes,Loamy,140.0,37.37,31.9,47.5,1.75,6.42,178.28,-175.46,3,2016-06-01
Lahore,2016,6,Kharif,Cotton,Loamy,140.0,37.37,31.9,47.5,1.75,6.42,191.01,-188.19,3,2016-06-01
Lahore,2016,7,Kharif,Paddy,Red,120.0,34.29,53.17,155.5,1.48,5.43,235.3,-229.09,3,2016-07-01
Lahore,2016,7,Kharif,Maize,Clayey,200.0,34.29,53.17,155.5,1.48,5.43,122.76,-116.55,2,2016-07-01
Lahore,2016,7,Kharif,Pulses,Clayey,200.0,34.29,53.17,155.5,1.48,5.43,102.3,-96.09,2,2016-07-01
Lahore,2016,7,Kharif,Millets,Black,180.0,34.29,53.17,155.5,1.48,5.43,81.84,-75.63,2,2016-07-01
Lahore,2016,7,Kharif,Sugarcane,Loamy,140.0,34.29,53.17,155.5,1.48,5.43,255.76,-249.55,3,2016-07-01
Lahore,2016,7,Kharif,Mungbean,Loamy,140.0,34.29,53.17,155.5,1.48,5.43,143.23,-137.02,2,2016-07-01
Lahore,2016,7,Kharif,Blackgram,Loamy,140.0,34.29,53.17,155.5,1.48,5.43,143.23,-137.02,2,2016-07-01
Lahore,2016,7,Kharif,Lentil,Loamy,140.0,34.29,53.17,155.5,1.48,5.43,143.23,-137.02,2,2016-07-01
Lahore,2016,7,Kharif,Wheat,Clayey,200.0,34.29,53.17,155.5,1.48,5.43,102.3,-96.09,2,2016-07-01
Lahore,2016,7,Kharif,Banana,Loamy,140.0,34.29,53.17,155.5,1.48,5.43,143.23,-137.02,2,2016-07-01
Lahore,2016,7,Kharif,Mango,Loamy,140.0,34.29,53.17,155.5,1.48,5.43,143.23,-137.02,2,2016-07-01
Lahore,2016,7,Kharif,Grapes,Loamy,140.0,34.29,53.17,155.5,1.48,5.43,143.23,-137.02,2,2016-07-01
Lahore,2016,7,Kharif,Cotton,Loamy,140.0,34.29,53.17,155.5,1.48,5.43,153.46,-147.25,2,2016-07-01
Lahore,2016,8,Kharif,Paddy,Red,120.0,31.6,63.23,149.5,1.12,5.29,218.02,-212.63,3,2016-08-01
Lahore,2016,8,Kharif,Maize,Clayey,200.0,31.6,63.23,149.5,1.12,5.29,113.75,-108.36,2,2016-08-01
Lahore,2016,8,Kharif,Pulses,Clayey,200.0,31.6,63.23,149.5,1.12,5.29,94.79,-89.4,2,2016-08-01
Lahore,2016,8,Kharif,Millets,Black,180.0,31.6,63.23,149.5,1.12,5.29,75.83,-70.44,2,2016-08-01
Lahore,2016,8,Kharif,Sugarcane,Loamy,140.0,31.6,63.23,149.5,1.12,5.29,236.98,-231.59,3,2016-08-01
Lahore,2016,8,Kharif,Mungbean,Loamy,140.0,31.6,63.23,149.5,1.12,5.29,132.71,-127.32,2,2016-08-01
Lahore,2016,8,Kharif,Blackgram,Loamy,140.0,31.6,63.23,149.5,1.12,5.29,132.71,-127.32,2,2016-08-01
Lahore,2016,8,Kharif,Lentil,Loamy,140.0,31.6,63.23,149.5,1.12,5.29,132.71,-127.32,2,2016-08-01
Lahore,2016,8,Kharif,Wheat,Clayey,200.0,31.6,63.23,149.5,1.12,5.29,94.79,-89.4,2,2016-08-01
Lahore,2016,8,Kharif,Banana,Loamy,140.0,31.6,63.23,149.5,1.12,5.29,132.71,-127.32,2,2016-08-01
Lahore,2016,8,Kharif,Mango,Loamy,140.0,31.6,63.23,149.5,1.12,5.29,132.71,-127.32,2,2016-08-01
Lahore,2016,8,Kharif,Grapes,Loamy,140.0,31.6,63.23,149.5,1.12,5.29,132.71,-127.32,2,2016-08-01
Lahore,2016,8,Kharif,Cotton,Loamy,140.0,31.6,63.23,149.5,1.12,5.29,142.19,-136.8,2,2016-08-01
Lahore,2016,9,Kharif,Paddy,Red,120.0,30.8,50.11,3.6999999999999997,1.16,5.29,224.53,-223.74,3,2016-09-01
Lahore,2016,9,Kharif,Maize,Clayey,200.0,30.8,50.11,3.6999999999999997,1.16,5.29,117.14,-116.35,2,2016-09-01
Lahore,2016,9,Kharif,Pulses,Clayey,200.0,30.8,50.11,3.6999999999999997,1.16,5.29,97.62,-96.83,2,2016-09-01
Lahore,2016,9,Kharif,Millets,Black,180.0,30.8,50.11,3.6999999999999997,1.16,5.29,78.1,-77.31,2,2016-09-01
Lahore,2016,9,Kharif,Sugarcane,Loamy,140.0,30.8,50.11,3.6999999999999997,1.16,5.29,244.05,-243.26,3,2016-09-01
Lahore,2016,9,Kharif,Mungbean,Loamy,140.0,30.8,50.11,3.6999999999999997,1.16,5.29,136.67,-135.88,2,2016-09-01
Lahore,2016,9,Kharif,Blackgram,Loamy,140.0,30.8,50.11,3.6999999999999997,1.16,5.29,136.67,-135.88,2,2016-09-01
Lahore,2016,9,Kharif,Lentil,Loamy,140.0,30.8,50.11,3.6999999999999997,1.16,5.29,136.67,-135.88,2,2016-09-01
Lahore,2016,9,Kharif,Wheat,Clayey,200.0,30.8,50.11,3.6999999999999997,1.16,5.29,97.62,-96.83,2,2016-09-01
Lahore,2016,9,Kharif,Banana,Loamy,140.0,30.8,50.11,3.6999999999999997,1.16,5.29,136.67,-135.88,2,2016-09-01
Lahore,2016,9,Kharif,Mango,Loamy,140.0,30.8,50.11,3.6999999999999997,1.16,5.29,136.67,-135.88,2,2016-09-01
Lahore,2016,9,Kharif,Grapes,Loamy,140.0,30.8,50.11,3.6999999999999997,1.16,5.29,136.67,-135.88,2,2016-09-01
Lahore,2016,9,Kharif,Cotton,Loamy,140.0,30.8,50.11,3.6999999999999997,1.16,5.29,146.43,-145.64,2,2016-09-01
Lahore,2016,10,Rabi,Paddy,Red,120.0,27.36,29.78,7.7,1.06,4.51,202.52,-202.51,3,2016-10-01
Lahore,2016,10,Rabi,Maize,Clayey,200.0,27.36,29.78,7.7,1.06,4.51,105.66,-105.65,2,2016-10-01
Lahore,2016,10,Rabi,Pulses,Clayey,200.0,27.36,29.78,7.7,1.06,4.51,88.05,-88.04,2,2016-10-01
Lahore,2016,10,Rabi,Millets,Black,180.0,27.36,29.78,7.7,1.06,4.51,70.44,-70.43,2,2016-10-01
Lahore,2016,10,Rabi,Sugarcane,Loamy,140.0,27.36,29.78,7.7,1.06,4.51,220.14,-220.13,3,2016-10-01
Lahore,2016,10,Rabi,Mungbean,Loamy,140.0,27.36,29.78,7.7,1.06,4.51,123.28,-123.27,2,2016-10-01
Lahore,2016,10,Rabi,Blackgram,Loamy,140.0,27.36,29.78,7.7,1.06,4.51,123.28,-123.27,2,2016-10-01
Lahore,2016,10,Rabi,Lentil,Loamy,140.0,27.36,29.78,7.7,1.06,4.51,123.28,-123.27,2,2016-10-01
Lahore,2016,10,Rabi,Wheat,Clayey,200.0,27.36,29.78,7.7,1.06,4.51,88.05,-88.04,2,2016-10-01
Lahore,2016,10,Rabi,Banana,Loamy,140.0,27.36,29.78,7.7,1.06,4.51,123.28,-123.27,2,2016-10-01
Lahore,2016,10,Rabi,Mango,Loamy,140.0,27.36,29.78,7.7,1.06,4.51,123.28,-123.27,2,2016-10-01
Lahore,2016,10,Rabi,Grapes,Loamy,140.0,27.36,29.78,7.7,1.06,4.51,123.28,-123.27,2,2016-10-01
Lahore,2016,10,Rabi,Cotton,Loamy,140.0,27.36,29.78,7.7,1.06,4.51,132.08,-132.07,2,2016-10-01
Lahore,2016,11,Rabi,Paddy,Red,120.0,20.79,24.47,0.9,1.42,3.5,182.94,-182.9,3,2016-11-01
Lahore,2016,11,Rabi,Maize,Clayey,200.0,20.79,24.47,0.9,1.42,3.5,95.45,-95.41,2,2016-11-01
Lahore,2016,11,Rabi,Pulses,Clayey,200.0,20.79,24.47,0.9,1.42,3.5,79.54,-79.5,2,2016-11-01
Lahore,2016,11,Rabi,Millets,Black,180.0,20.79,24.47,0.9,1.42,3.5,63.63,-63.59,2,2016-11-01
Lahore,2016,11,Rabi,Sugarcane,Loamy,140.0,20.79,24.47,0.9,1.42,3.5,198.85,-198.81,3,2016-11-01
Lahore,2016,11,Rabi,Mungbean,Loamy,140.0,20.79,24.47,0.9,1.42,3.5,111.36,-111.32,2,2016-11-01
Lahore,2016,11,Rabi,Blackgram,Loamy,140.0,20.79,24.47,0.9,1.42,3.5,111.36,-111.32,2,2016-11-01
Lahore,2016,11,Rabi,Lentil,Loamy,140.0,20.79,24.47,0.9,1.42,3.5,111.36,-111.32,2,2016-11-01
Lahore,2016,11,Rabi,Wheat,Clayey,200.0,20.79,24.47,0.9,1.42,3.5,79.54,-79.5,2,2016-11-01
Lahore,2016,11,Rabi,Banana,Loamy,140.0,20.79,24.47,0.9,1.42,3.5,111.36,-111.32,2,2016-11-01
Lahore,2016,11,Rabi,Mango,Loamy,140.0,20.79,24.47,0.9,1.42,3.5,111.36,-111.32,2,2016-11-01
Lahore,2016,11,Rabi,Grapes,Loamy,140.0,20.79,24.47,0.9,1.42,3.5,111.36,-111.32,2,2016-11-01
Lahore,2016,11,Rabi,Cotton,Loamy,140.0,20.79,24.47,0.9,1.42,3.5,119.31,-119.27,2,2016-11-01
Lahore,2016,12,Rabi,Paddy,Red,120.0,17.33,25.3,0.4,1.39,2.91,165.69,-165.69,3,2016-12-01
Lahore,2016,12,Rabi,Maize,Clayey,200.0,17.33,25.3,0.4,1.39,2.91,86.45,-86.45,2,2016-12-01
Lahore,2016,12,Rabi,Pulses,Clayey,200.0,17.33,25.3,0.4,1.39,2.91,72.04,-72.04,2,2016-12-01
Lahore,2016,12,Rabi,Millets,Black,180.0,17.33,25.3,0.4,1.39,2.91,57.63,-57.63,2,2016-12-01
Lahore,2016,12,Rabi,Sugarcane,Loamy,140.0,17.33,25.3,0.4,1.39,2.91,180.1,-180.1,3,2016-12-01
Lahore,2016,12,Rabi,Mungbean,Loamy,140.0,17.33,25.3,0.4,1.39,2.91,100.85,-100.85,2,2016-12-01
Lahore,2016,12,Rabi,Blackgram,Loamy,140.0,17.33,25.3,0.4,1.39,2.91,100.85,-100.85,2,2016-12-01
Lahore,2016,12,Rabi,Lentil,Loamy,140.0,17.33,25.3,0.4,1.39,2.91,100.85,-100.85,2,2016-12-01
Lahore,2016,12,Rabi,Wheat,Clayey,200.0,17.33,25.3,0.4,1.39,2.91,72.04,-72.04,2,2016-12-01
Lahore,2016,12,Rabi,Banana,Loamy,140.0,17.33,25.3,0.4,1.39,2.91,100.85,-100.85,2,2016-12-01
Lahore,2016,12,Rabi,Mango,Loamy,140.0,17.33,25.3,0.4,1.39,2.91,100.85,-100.85,2,2016-12-01
Lahore,2016,12,Rabi,Grapes,Loamy,140.0,17.33,25.3,0.4,1.39,2.91,100.85,-100.85,2,2016-12-01
Lahore,2016,12,Rabi,Cotton,Loamy,140.0,17.33,25.3,0.4,1.39,2.91,108.06,-108.06,2,2016-12-01
Lahore,2017,1,Rabi,Paddy,Red,120.0,12.58,52.35,62.0,1.39,2.64,127.89,-126.1,2,2017-01-01
Lahore,2017,1,Rabi,Maize,Clayey,200.0,12.58,52.35,62.0,1.39,2.64,66.73,-64.94,2,2017-01-01
Lahore,2017,1,Rabi,Pulses,Clayey,200.0,12.58,52.35,62.0,1.39,2.64,55.61,-53.82,2,2017-01-01
Lahore,2017,1,Rabi,Millets,Black,180.0,12.58,52.35,62.0,1.39,2.64,44.48,-42.69,1,2017-01-01
Lahore,2017,1,Rabi,Sugarcane,Loamy,140.0,12.58,52.35,62.0,1.39,2.64,139.01,-137.22,2,2017-01-01
Lahore,2017,1,Rabi,Mungbean,Loamy,140.0,12.58,52.35,62.0,1.39,2.64,77.85,-76.06,2,2017-01-01
Lahore,2017,1,Rabi,Blackgram,Loamy,140.0,12.58,52.35,62.0,1.39,2.64,77.85,-76.06,2,2017-01-01
Lahore,2017,1,Rabi,Lentil,Loamy,140.0,12.58,52.35,62.0,1.39,2.64,77.85,-76.06,2,2017-01-01
Lahore,2017,1,Rabi,Wheat,Clayey,200.0,12.58,52.35,62.0,1.39,2.64,55.61,-53.82,2,2017-01-01
Lahore,2017,1,Rabi,Banana,Loamy,140.0,12.58,52.35,62.0,1.39,2.64,77.85,-76.06,2,2017-01-01
Lahore,2017,1,Rabi,Mango,Loamy,140.0,12.58,52.35,62.0,1.39,2.64,77.85,-76.06,2,2017-01-01
Lahore,2017,1,Rabi,Grapes,Loamy,140.0,12.58,52.35,62.0,1.39,2.64,77.85,-76.06,2,2017-01-01
Lahore,2017,1,Rabi,Cotton,Loamy,140.0,12.58,52.35,62.0,1.39,2.64,83.41,-81.62,2,2017-01-01
Lahore,2017,2,Rabi,Paddy,Red,120.0,16.96,45.45,15.5,1.51,4.22,183.08,-182.79,3,2017-02-01
Lahore,2017,2,Rabi,Maize,Clayey,200.0,16.96,45.45,15.5,1.51,4.22,95.52,-95.23,2,2017-02-01
Lahore,2017,2,Rabi,Pulses,Clayey,200.0,16.96,45.45,15.5,1.51,4.22,79.6,-79.31,2,2017-02-01
Lahore,2017,2,Rabi,Millets,Black,180.0,16.96,45.45,15.5,1.51,4.22,63.68,-63.39,2,2017-02-01
Lahore,2017,2,Rabi,Sugarcane,Loamy,140.0,16.96,45.45,15.5,1.51,4.22,199.0,-198.71,3,2017-02-01
Lahore,2017,2,Rabi,Mungbean,Loamy,140.0,16.96,45.45,15.5,1.51,4.22,111.44,-111.15,2,2017-02-01
Lahore,2017,2,Rabi,Blackgram,Loamy,140.0,16.96,45.45,15.5,1.51,4.22,111.44,-111.15,2,2017-02-01
Lahore,2017,2,Rabi,Lentil,Loamy,140.0,16.96,45.45,15.5,1.51,4.22,111.44,-111.15,2,2017-02-01
Lahore,2017,2,Rabi,Wheat,Clayey,200.0,16.96,45.45,15.5,1.51,4.22,79.6,-79.31,2,2017-02-01
Lahore,2017,2,Rabi,Banana,Loamy,140.0,16.96,45.45,15.5,1.51,4.22,111.44,-111.15,2,2017-02-01
Lahore,2017,2,Rabi,Mango,Loamy,140.0,16.96,45.45,15.5,1.51,4.22,111.44,-111.15,2,2017-02-01
Lahore,2017,2,Rabi,Grapes,Loamy,140.0,16.96,45.45,15.5,1.51,4.22,111.44,-111.15,2,2017-02-01
Lahore,2017,2,Rabi,Cotton,Loamy,140.0,16.96,45.45,15.5,1.51,4.22,119.4,-119.11,2,2017-02-01
Lahore,2017,3,Rabi,Paddy,Red,120.0,21.83,39.13,23.6,1.63,5.31,229.08,-228.52,3,2017-03-01
Lahore,2017,3,Rabi,Maize,Clayey,200.0,21.83,39.13,23.6,1.63,5.31,119.52,-118.96,2,2017-03-01
Lahore,2017,3,Rabi,Pulses,Clayey,200.0,21.83,39.13,23.6,1.63,5.31,99.6,-99.04,2,2017-03-01
Lahore,2017,3,Rabi,Millets,Black,180.0,21.83,39.13,23.6,1.63,5.31,79.68,-79.12,2,2017-03-01
Lahore,2017,3,Rabi,Sugarcane,Loamy,140.0,21.83,39.13,23.6,1.63,5.31,249.0,-248.44,3,2017-03-01
Lahore,2017,3,Rabi,Mungbean,Loamy,140.0,21.83,39.13,23.6,1.63,5.31,139.44,-138.88,2,2017-03-01
Lahore,2017,3,Rabi,Blackgram,Loamy,140.0,21.83,39.13,23.6,1.63,5.31,139.44,-138.88,2,2017-03-01
Lahore,2017,3,Rabi,Lentil,Loamy,140.0,21.83,39.13,23.6,1.63,5.31,139.44,-138.88,2,2017-03-01
Lahore,2017,3,Rabi,Wheat,Clayey,200.0,21.83,39.13,23.6,1.63,5.31,99.6,-99.04,2,2017-03-01
Lahore,2017,3,Rabi,Banana,Loamy,140.0,21.83,39.13,23.6,1.63,5.31,139.44,-138.88,2,2017-03-01
Lahore,2017,3,Rabi,Mango,Loamy,140.0,21.83,39.13,23.6,1.63,5.31,139.44,-138.88,2,2017-03-01
Lahore,2017,3,Rabi,Grapes,Loamy,140.0,21.83,39.13,23.6,1.63,5.31,139.44,-138.88,2,2017-03-01
Lahore,2017,3,Rabi,Cotton,Loamy,140.0,21.83,39.13,23.6,1.63,5.31,149.4,-148.84,2,2017-03-01
Lahore,2017,4,Kharif,Paddy,Red,120.0,30.1,27.19,15.399999999999999,2.0,6.64,300.48,-299.48,3,2017-04-01
Lahore,2017,4,Kharif,Maize,Clayey,200.0,30.1,27.19,15.399999999999999,2.0,6.64,156.77,-155.77,3,2017-04-01
Lahore,2017,4,Kharif,Pulses,Clayey,200.0,30.1,27.19,15.399999999999999,2.0,6.64,130.65,-129.65,2,2017-04-01
Lahore,2017,4,Kharif,Millets,Black,180.0,30.1,27.19,15.399999999999999,2.0,6.64,104.52,-103.52,2,2017-04-01
Lahore,2017,4,Kharif,Sugarcane,Loamy,140.0,30.1,27.19,15.399999999999999,2.0,6.64,326.61,-325.61,3,2017-04-01
Lahore,2017,4,Kharif,Mungbean,Loamy,140.0,30.1,27.19,15.399999999999999,2.0,6.64,182.9,-181.9,3,2017-04-01
Lahore,2017,4,Kharif,Blackgram,Loamy,140.0,30.1,27.19,15.399999999999999,2.0,6.64,182.9,-181.9,3,2017-04-01
Lahore,2017,4,Kharif,Lentil,Loamy,140.0,30.1,27.19,15.399999999999999,2.0,6.64,182.9,-181.9,3,2017-04-01
Lahore,2017,4,Kharif,Wheat,Clayey,200.0,30.1,27.19,15.399999999999999,2.0,6.64,130.65,-129.65,2,2017-04-01
Lahore,2017,4,Kharif,Banana,Loamy,140.0,30.1,27.19,15.399999999999999,2.0,6.64,182.9,-181.9,3,2017-04-01
Lahore,2017,4,Kharif,Mango,Loamy,140.0,30.1,27.19,15.399999999999999,2.0,6.64,182.9,-181.9,3,2017-04-01
Lahore,2017,4,Kharif,Grapes,Loamy,140.0,30.1,27.19,15.399999999999999,2.0,6.64,182.9,-181.9,3,2017-04-01
Lahore,2017,4,Kharif,Cotton,Loamy,140.0,30.1,27.19,15.399999999999999,2.0,6.64,195.97,-194.97,3,2017-04-01
Lahore,2017,5,Kharif,Paddy,Red,120.0,35.08,23.94,14.0,1.64,6.42,294.47,-293.7,3,2017-05-01
Lahore,2017,5,Kharif,Maize,Clayey,200.0,35.08,23.94,14.0,1.64,6.42,153.63,-152.86,3,2017-05-01
Lahore,2017,5,Kharif,Pulses,Clayey,200.0,35.08,23.94,14.0,1.64,6.42,128.03,-127.26,2,2017-05-01
Lahore,2017,5,Kharif,Millets,Black,180.0,35.08,23.94,14.0,1.64,6.42,102.42,-101.65,2,2017-05-01
Lahore,2017,5,Kharif,Sugarcane,Loamy,140.0,35.08,23.94,14.0,1.64,6.42,320.07,-319.3,3,2017-05-01
Lahore,2017,5,Kharif,Mungbean,Loamy,140.0,35.08,23.94,14.0,1.64,6.42,179.24,-178.47,3,2017-05-01
Lahore,2017,5,Kharif,Blackgram,Loamy,140.0,35.08,23.94,14.0,1.64,6.42,179.24,-178.47,3,2017-05-01
Lahore,2017,5,Kharif,Lentil,Loamy,140.0,35.08,23.94,14.0,1.64,6.42,179.24,-178.47,3,2017-05-01
Lahore,2017,5,Kharif,Wheat,Clayey,200.0,35.08,23.94,14.0,1.64,6.42,128.03,-127.26,2,2017-05-01
Lahore,2017,5,Kharif,Banana,Loamy,140.0,35.08,23.94,14.0,1.64,6.42,179.24,-178.47,3,2017-05-01
Lahore,2017,5,Kharif,Mango,Loamy,140.0,35.08,23.94,14.0,1.64,6.42,179.24,-178.47,3,2017-05-01
Lahore,2017,5,Kharif,Grapes,Loamy,140.0,35.08,23.94,14.0,1.64,6.42,179.24,-178.47,3,2017-05-01
Lahore,2017,5,Kharif,Cotton,Loamy,140.0,35.08,23.94,14.0,1.64,6.42,192.04,-191.27,3,2017-05-01
Lahore,2017,6,Kharif,Paddy,Red,120.0,35.11,40.14,76.1,1.71,6.13,273.21,-268.37,3,2017-06-01
Lahore,2017,6,Kharif,Maize,Clayey,200.0,35.11,40.14,76.1,1.71,6.13,142.54,-137.7,2,2017-06-01
Lahore,2017,6,Kharif,Pulses,Clayey,200.0,35.11,40.14,76.1,1.71,6.13,118.79,-113.95,2,2017-06-01
Lahore,2017,6,Kharif,Millets,Black,180.0,35.11,40.14,76.1,1.71,6.13,95.03,-90.19,2,2017-06-01
Lahore,2017,6,Kharif,Sugarcane,Loamy,140.0,35.11,40.14,76.1,1.71,6.13,296.96,-292.12,3,2017-06-01
Lahore,2017,6,Kharif,Mungbean,Loamy,140.0,35.11,40.14,76.1,1.71,6.13,166.3,-161.46,3,2017-06-01
Lahore,2017,6,Kharif,Blackgram,Loamy,140.0,35.11,40.14,76.1,1.71,6.13,166.3,-161.46,3,2017-06-01
Lahore,2017,6,Kharif,Lentil,Loamy,140.0,35.11,40.14,76.1,1.71,6.13,166.3,-161.46,3,2017-06-01
Lahore,2017,6,Kharif,Wheat,Clayey,200.0,35.11,40.14,76.1,1.71,6.13,118.79,-113.95,2,2017-06-01
Lahore,2017,6,Kharif,Banana,Loamy,140.0,35.11,40.14,76.1,1.71,6.13,166.3,-161.46,3,2017-06-01
Lahore,2017,6,Kharif,Mango,Loamy,140.0,35.11,40.14,76.1,1.71,6.13,166.3,-161.46,3,2017-06-01
Lahore,2017,6,Kharif,Grapes,Loamy,140.0,35.11,40.14,76.1,1.71,6.13,166.3,-161.46,3,2017-06-01
Lahore,2017,6,Kharif,Cotton,Loamy,140.0,35.11,40.14,76.1,1.71,6.13,178.18,-173.34,3,2017-06-01
Lahore,2017,7,Kharif,Paddy,Red,120.0,33.74,54.85,87.9,1.43,5.39,231.62,-227.17,3,2017-07-01
Lahore,2017,7,Kharif,Maize,Clayey,200.0,33.74,54.85,87.9,1.43,5.39,120.85,-116.4,2,2017-07-01
Lahore,2017,7,Kharif,Pulses,Clayey,200.0,33.74,54.85,87.9,1.43,5.39,100.71,-96.26,2,2017-07-01
Lahore,2017,7,Kharif,Millets,Black,180.0,33.74,54.85,87.9,1.43,5.39,80.56,-76.11,2,2017-07-01
Lahore,2017,7,Kharif,Sugarcane,Loamy,140.0,33.74,54.85,87.9,1.43,5.39,251.76,-247.31,3,2017-07-01
Lahore,2017,7,Kharif,Mungbean,Loamy,140.0,33.74,54.85,87.9,1.43,5.39,140.99,-136.54,2,2017-07-01
Lahore,2017,7,Kharif,Blackgram,Loamy,140.0,33.74,54.85,87.9,1.43,5.39,140.99,-136.54,2,2017-07-01
Lahore,2017,7,Kharif,Lentil,Loamy,140.0,33.74,54.85,87.9,1.43,5.39,140.99,-136.54,2,2017-07-01
Lahore,2017,7,Kharif,Wheat,Clayey,200.0,33.74,54.85,87.9,1.43,5.39,100.71,-96.26,2,2017-07-01
Lahore,2017,7,Kharif,Banana,Loamy,140.0,33.74,54.85,87.9,1.43,5.39,140.99,-136.54,2,2017-07-01
Lahore,2017,7,Kharif,Mango,Loamy,140.0,33.74,54.85,87.9,1.43,5.39,140.99,-136.54,2,2017-07-01
Lahore,2017,7,Kharif,Grapes,Loamy,140.0,33.74,54.85,87.9,1.43,5.39,140.99,-136.54,2,2017-07-01
Lahore,2017,7,Kharif,Cotton,Loamy,140.0,33.74,54.85,87.9,1.43,5.39,151.06,-146.61,2,2017-07-01
Lahore,2017,8,Kharif,Paddy,Red,120.0,33.07,54.74,258.7,1.45,5.25,225.75,-222.24,3,2017-08-01
Lahore,2017,8,Kharif,Maize,Clayey,200.0,33.07,54.74,258.7,1.45,5.25,117.78,-114.27,2,2017-08-01
Lahore,2017,8,Kharif,Pulses,Clayey,200.0,33.07,54.74,258.7,1.45,5.25,98.15,-94.64,2,2017-08-01
Lahore,2017,8,Kharif,Millets,Black,180.0,33.07,54.74,258.7,1.45,5.25,78.52,-75.01,2,2017-08-01
Lahore,2017,8,Kharif,Sugarcane,Loamy,140.0,33.07,54.74,258.7,1.45,5.25,245.38,-241.87,3,2017-08-01
Lahore,2017,8,Kharif,Mungbean,Loamy,140.0,33.07,54.74,258.7,1.45,5.25,137.41,-133.9,2,2017-08-01
Lahore,2017,8,Kharif,Blackgram,Loamy,140.0,33.07,54.74,258.7,1.45,5.25,137.41,-133.9,2,2017-08-01
Lahore,2017,8,Kharif,Lentil,Loamy,140.0,33.07,54.74,258.7,1.45,5.25,137.41,-133.9,2,2017-08-01
Lahore,2017,8,Kharif,Wheat,Clayey,200.0,33.07,54.74,258.7,1.45,5.25,98.15,-94.64,2,2017-08-01
